분류종류,분류차순정보,분류범위,신분류코드,신분류항목명,구분류코드,구분류항목명
KSCO,8,4,2849,기타 기술 영업 및 중개 관련 종사원,2749,기타 기술 영업 및 중개 관련 종사원
KSCO,8,4,2911,작가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2911,작가,2811,작가
KSCO,8,4,2912,출판물 전문가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2912,출판물 전문가,2812,출판물 전문가
KSCO,8,4,2913,기자 및 언론 관련 전문가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2913,기자 및 언론 관련 전문가,2813,기자 및 언론 관련 전문가
KSCO,8,4,2914,번역가 및 통역가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2914,번역가 및 통역가,2814,번역가 및 통역가
KSCO,8,4,2921,학예사 및 문화재 보존원,2620,정부 및 공공 행정 전문가
KSCO,8,4,2921,학예사 및 문화재 보존원,2821,학예사 및 문화재 보존원
KSCO,8,4,2922,사서 및 기록물 관리사,2620,정부 및 공공 행정 전문가
KSCO,8,4,2922,사서 및 기록물 관리사,2822,사서 및 기록물 관리사
KSCO,8,4,2931,감독 및 기술 감독,2831,감독 및 기술 감독
KSCO,8,4,2931,감독 및 기술 감독,2620,정부 및 공공 행정 전문가
KSCO,8,4,2932,배우 및 모델,2832,배우 및 모델
KSCO,8,4,2932,배우 및 모델,2620,정부 및 공공 행정 전문가
KSCO,8,4,2933,아나운서 및 리포터,2620,정부 및 공공 행정 전문가
KSCO,8,4,2933,아나운서 및 리포터,2833,아나운서 및 리포터
KSCO,8,4,2934,촬영기사,2620,정부 및 공공 행정 전문가
KSCO,8,4,2934,촬영기사,2834,촬영기사
KSCO,8,4,2935,음향 및 녹음 기사,2620,정부 및 공공 행정 전문가
KSCO,8,4,2935,음향 및 녹음 기사,2835,음향 및 녹음 기사
KSCO,8,4,2936,영상ㆍ녹화 및 편집 기사,2836,영상·녹화 및 편집 기사
KSCO,8,4,2936,영상ㆍ녹화 및 편집 기사,2620,정부 및 공공 행정 전문가
KSCO,8,4,2937,조명기사 및 영사기사,2837,조명기사 및 영사기사
KSCO,8,4,2937,조명기사 및 영사기사,2620,정부 및 공공 행정 전문가
KSCO,8,4,2938,미디어 콘텐츠 창작자,2620,정부 및 공공 행정 전문가
KSCO,8,4,2938,미디어 콘텐츠 창작자,2839,기타 연극·영화 및 영상 관련 종사원
KSCO,8,4,2939,기타 연극ㆍ영화 및 영상 관련 종사원,2839,기타 연극·영화 및 영상 관련 종사원
KSCO,8,4,2939,기타 연극ㆍ영화 및 영상 관련 종사원,2620,정부 및 공공 행정 전문가
KSCO,8,4,2941,화가 및 조각가,2841,화가 및 조각가
KSCO,8,4,2941,화가 및 조각가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2942,사진기자 및 사진가,2842,사진기자 및 사진가
KSCO,8,4,2942,사진기자 및 사진가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2943,만화가 및 만화영화 작가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2943,만화가 및 만화영화 작가,2843,만화가 및 만화영화 작가
KSCO,8,4,2944,국악 및 전통 예능인,2620,정부 및 공공 행정 전문가
KSCO,8,4,2944,국악 및 전통 예능인,2844,국악 및 전통 예능인
KSCO,8,4,2945,지휘자ㆍ작곡가 및 연주가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2945,지휘자ㆍ작곡가 및 연주가,2845,지휘자·작곡가 및 연주가
KSCO,8,4,2946,가수 및 성악가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2946,가수 및 성악가,2846,가수 및 성악가
KSCO,8,4,2947,무용가 및 안무가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2947,무용가 및 안무가,2847,무용가 및 안무가
KSCO,8,4,2949,기타 시각 및 공연 예술가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2949,기타 시각 및 공연 예술가,2849,기타 시각 및 공연 예술가
KSCO,8,4,2951,제품 디자이너,2851,제품 디자이너
KSCO,8,4,2951,제품 디자이너,2620,정부 및 공공 행정 전문가
KSCO,8,4,2952,패션 디자이너,2852,패션 디자이너
KSCO,8,4,2952,패션 디자이너,2620,정부 및 공공 행정 전문가
KSCO,8,4,2953,실내장식 디자이너,2620,정부 및 공공 행정 전문가
KSCO,8,4,2953,실내장식 디자이너,2853,실내장식 디자이너
KSCO,8,4,2954,시각 디자이너,2854,시각 디자이너
KSCO,8,4,2954,시각 디자이너,2620,정부 및 공공 행정 전문가
KSCO,8,4,2955,미디어 콘텐츠 디자이너,2855,미디어 콘텐츠 디자이너
KSCO,8,4,2955,미디어 콘텐츠 디자이너,2620,정부 및 공공 행정 전문가
KSCO,8,4,2961,스포츠 감독 및 코치,2861,스포츠 감독 및 코치
KSCO,8,4,2961,스포츠 감독 및 코치,2620,정부 및 공공 행정 전문가
KSCO,8,4,2962,직업 운동선수,2862,직업 운동선수
KSCO,8,4,2962,직업 운동선수,2620,정부 및 공공 행정 전문가
KSCO,8,4,2963,경기 심판 및 경기 기록원,2863,경기 심판 및 경기 기록원
KSCO,8,4,2963,경기 심판 및 경기 기록원,2620,정부 및 공공 행정 전문가
KSCO,8,4,2964,스포츠 강사 및 트레이너,2869,기타 스포츠 및 레크리에이션 관련 전문가
KSCO,8,4,2964,스포츠 강사 및 트레이너,2620,정부 및 공공 행정 전문가
KSCO,8,4,2969,기타 스포츠 및 레크리에이션 관련 전문가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2969,기타 스포츠 및 레크리에이션 관련 전문가,2869,기타 스포츠 및 레크리에이션 관련 전문가
KSCO,8,4,2970,주방장 및 요리 연구가,2870,주방장 및 요리 연구가
KSCO,8,4,2970,주방장 및 요리 연구가,2620,정부 및 공공 행정 전문가
KSCO,8,4,2981,공연 및 시각예술 기획자,2620,정부 및 공공 행정 전문가
KSCO,8,4,2981,공연 및 시각예술 기획자,2881,공연·영화 및 음반 기획자
KSCO,8,4,2982,영화 및 음반 기획자,2620,정부 및 공공 행정 전문가
KSCO,8,4,2982,영화 및 음반 기획자,2881,공연·영화 및 음반 기획자
KSCO,8,4,3111,경영 기획 사무원,3121,기획 및 마케팅 사무원
KSCO,8,4,3111,경영 기획 사무원,3115,공공행정 사무원
KSCO,8,4,3112,영업 및 마케팅 사무원,3121,기획 및 마케팅 사무원
KSCO,8,4,3112,영업 및 마케팅 사무원,3115,공공행정 사무원
KSCO,8,4,3121,인사 및 노무 사무원,3115,공공행정 사무원
KSCO,8,4,3121,인사 및 노무 사무원,3122,인사 및 교육·훈련 사무원
KSCO,8,4,3122,교육 및 훈련 사무원,3122,인사 및 교육·훈련 사무원
KSCO,8,4,3122,교육 및 훈련 사무원,3115,공공행정 사무원
KSCO,8,4,3211,자재관리 사무원,3123,자재 관리 사무원
KSCO,8,4,3211,자재관리 사무원,3115,공공행정 사무원
KSCO,8,4,3212,생산 및 품질관리 사무원,3124,생산 및 품질 관리 사무원
KSCO,8,4,3212,생산 및 품질관리 사무원,3115,공공행정 사무원
KSCO,8,4,3221,도로 및 철도운송 사무원,3115,공공행정 사무원
KSCO,8,4,3221,도로 및 철도운송 사무원,3126,운송 사무원
KSCO,8,4,3222,수상 및 항공운송 사무원,3115,공공행정 사무원
KSCO,8,4,3222,수상 및 항공운송 사무원,3126,운송 사무원
KSCO,8,4,3223,무역 사무원,3115,공공행정 사무원
KSCO,8,4,3223,무역 사무원,3125,무역 사무원
KSCO,8,4,3229,기타 운송 및 무역 사무원,3115,공공행정 사무원
KSCO,8,4,3229,기타 운송 및 무역 사무원,3126,운송 사무원
KSCO,8,4,3311,회계 사무원,3115,공공행정 사무원
KSCO,8,4,3311,회계 사무원,3131,회계 사무원
KSCO,8,4,3312,경리 사무원,3132,경리 사무원
KSCO,8,4,3312,경리 사무원,3115,공공행정 사무원
KSCO,8,4,3320,통계ㆍ데이터 관련 사무원,3910,통계 관련 사무원
KSCO,8,4,3320,통계ㆍ데이터 관련 사무원,3115,공공행정 사무원
KSCO,8,4,3401,출납 창구 사무원,3201,출납 창구 사무원
KSCO,8,4,3401,출납 창구 사무원,3115,공공행정 사무원
KSCO,8,4,3402,보험 심사원 및 사무원,3115,공공행정 사무원
KSCO,8,4,3402,보험 심사원 및 사무원,3202,보험 심사원 및 사무원
KSCO,8,4,3403,은행 사무원,3203,은행 사무원
KSCO,8,4,3403,은행 사무원,3115,공공행정 사무원
KSCO,8,4,3404,증권 사무원,3204,증권 사무원
KSCO,8,4,3404,증권 사무원,3115,공공행정 사무원
KSCO,8,4,3405,수금원 및 신용 추심원,3115,공공행정 사무원
KSCO,8,4,3405,수금원 및 신용 추심원,3205,수금원 및 신용 추심원
KSCO,8,4,3409,기타 금융 사무원,3115,공공행정 사무원
KSCO,8,4,3409,기타 금융 사무원,3209,기타 금융 사무원
KSCO,8,4,3511,법률 관련 사무원,3115,공공행정 사무원
KSCO,8,4,3511,법률 관련 사무원,3301,법률 관련 사무원
KSCO,8,4,3512,감사 사무원,3115,공공행정 사무원
KSCO,8,4,3512,감사 사무원,3302,감사 사무원
KSCO,8,4,3521,조세 행정 사무원,3111,조세행정 사무원
KSCO,8,4,3522,관세 행정 사무원,3112,관세행정 사무원
KSCO,8,4,3523,병무 행정 사무원,3113,병무행정 사무원
KSCO,8,4,3529,기타 정부 행정 사무원,3114,국가 및 지방 행정 사무원
KSCO,8,4,3611,여행 사무원,3921,여행 사무원
KSCO,8,4,3611,여행 사무원,3115,공공행정 사무원
KSCO,8,4,3612,안내ㆍ접수원 및 전화교환원,3922,안내·접수원 및 전화교환원
KSCO,8,4,3612,안내ㆍ접수원 및 전화교환원,3115,공공행정 사무원
KSCO,8,4,3620,고객 상담 및 모니터 요원,3999,기타 사무원
KSCO,8,4,3620,고객 상담 및 모니터 요원,3115,공공행정 사무원
KSCO,8,4,3620,고객 상담 및 모니터 요원,3991,고객 상담 및 모니터 요원
KSCO,8,4,3710,총무 사무원 및 대학 행정조교,3127,총무 사무원 및 대학 행정조교
KSCO,8,4,3710,총무 사무원 및 대학 행정조교,3115,공공행정 사무원
KSCO,8,4,3721,비서,3141,비서
KSCO,8,4,3721,비서,3115,공공행정 사무원
KSCO,8,4,3722,연예인 및 스포츠 매니저,3115,공공행정 사무원
KSCO,8,4,3722,연예인 및 스포츠 매니저,2882,연예인 및 스포츠 매니저
KSCO,8,4,3723,전산 자료 입력원,3115,공공행정 사무원
KSCO,8,4,3723,전산 자료 입력원,3142,전산 자료 입력원 및 사무 보조원
KSCO,8,4,3724,속기사,3115,공공행정 사무원
KSCO,8,4,3724,속기사,3999,기타 사무원
KSCO,8,4,3725,자원봉사 관리원,3115,공공행정 사무원
KSCO,8,4,3725,자원봉사 관리원,3999,기타 사무원
KSCO,8,4,3729,기타 사무 지원 종사원 ,3115,공공행정 사무원
KSCO,8,4,3729,기타 사무 지원 종사원 ,3142,전산 자료 입력원 및 사무 보조원
KSCO,8,4,3729,기타 사무 지원 종사원 ,3999,기타 사무원
KSCO,8,4,4111,경찰관 및 수사관,4111,경찰관 및 수사관
KSCO,8,4,4112,소방관,4112,소방관
KSCO,8,4,4113,소년원 학교 교사 및 교도관,4113,소년원 학교 교사 및 교도관
KSCO,8,4,4121,경호원,4121,경호원
KSCO,8,4,4122,청원경찰,4122,청원경찰
KSCO,8,4,4123,시설 및 특수 경비원,4123,시설 및 특수 경비원
KSCO,8,4,4124,보안 관제원,4129,기타 경호 및 보안 관련 종사원
KSCO,8,4,4129,기타 경호 및 보안 관련 종사원,4129,기타 경호 및 보안 관련 종사원
KSCO,8,4,4211,교사 보조 및 관련 종사원,4212,보육 및 교사 보조 서비스 종사원
KSCO,8,4,4212,보육 관련 시설 돌봄 종사원,4212,보육 및 교사 보조 서비스 종사원
KSCO,8,4,4219,기타 교사 보조 및 아동 돌봄 종사원,4219,기타 돌봄 및 보건 서비스 종사원
KSCO,8,4,4221,요양보호사,4211,돌봄 서비스 종사원
KSCO,8,4,4222,간병인,4211,돌봄 서비스 종사원
KSCO,8,4,4231,노인 돌봄 종사원,4211,돌봄 서비스 종사원
KSCO,8,4,4232,장애인 돌봄 종사원,4211,돌봄 서비스 종사원
KSCO,8,4,4290,기타 돌봄 및 보건 서비스 종사원,4219,기타 돌봄 및 보건 서비스 종사원
KSCO,8,4,4311,이용사,4221,이용사
KSCO,8,4,4312,미용사,4222,미용사
KSCO,8,4,4313,네일 관리사,4223,피부 및 체형 관리사
KSCO,8,4,4314,피부 및 체형 관리사,4223,피부 및 체형 관리사
KSCO,8,4,4315,메이크업 아티스트 및 분장사,4224,메이크업 아티스트 및 분장사
KSCO,8,4,4319,기타 미용 관련 서비스 종사원,4229,기타 미용 관련 서비스 종사원
KSCO,8,4,4321,결혼 상담원 및 웨딩플레너,4231,결혼상담원 및 웨딩플래너
KSCO,8,4,4322,혼례 종사원,4232,혼례 종사원
KSCO,8,4,4323,장례 상담원 및 장례 지도사,4233,장례 상담원 및 장례 지도사
KSCO,8,4,4331,수의사 보조원,4291,반려동물 미용 및 관리 종사원
KSCO,8,4,4332,반려동물 훈련사 및 행동 상담사,4291,반려동물 미용 및 관리 종사원
KSCO,8,4,4333,반려동물 관리 종사원,4233,장례 상담원 및 장례 지도사
KSCO,8,4,4333,반려동물 관리 종사원,4291,반려동물 미용 및 관리 종사원
KSCO,8,4,4391,점술가 및 민속신앙 종사원,4292,점술가 및 민속신앙 종사원
KSCO,8,4,4399,기타 개인 생활 서비스 종사원,4293,개인 생활 서비스 종사원
KSCO,8,4,4411,항공기 객실 승무원,4311,항공기 객실 승무원
KSCO,8,4,4412,선박 및 열차 객실 승무원,4312,선박 및 열차 객실 승무원
KSCO,8,4,4421,관광 서비스 종사원,4321,여가 및 관광 서비스 종사원
KSCO,8,4,4422,숙박시설 서비스 종사원,4322,숙박시설 서비스 종사원
KSCO,8,4,4423,오락시설 서비스 종사원,4323,오락시설 서비스 종사원
KSCO,8,4,4429,기타 여가 서비스 종사원,4329,기타 여가 서비스 종사원
KSCO,8,4,4511,한식 조리사,4411,한식 조리사
KSCO,8,4,4512,중식 조리사,4412,중식 조리사
KSCO,8,4,4513,양식 조리사,4413,양식 조리사
KSCO,8,4,4514,일식 조리사,4414,일식 조리사
KSCO,8,4,4515,단체급식 조리사,4411,한식 조리사
KSCO,8,4,4519,기타 조리사,4419,기타 조리사
KSCO,8,4,4521,음료 조리원,4415,음료 조리사
KSCO,8,4,4522,바텐더,4421,바텐더
KSCO,8,4,4531,식음료 서비스 종사원,4422,웨이터
KSCO,8,4,4539,기타 식음료 서비스 종사원,4429,기타 음식 서비스 종사원
KSCO,8,4,5101,자동차 영업원,5101,자동차 영업원
KSCO,8,4,5102,제품 영업원,5102,제품 및 광고 영업원
KSCO,8,4,5103,보험 모집인 및 투자 권유 대행인,5103,보험 모집인 및 투자 권유 대행인
KSCO,8,4,5104,대출 및 신용카드 모집인,5104,대출 및 신용카드 모집인
KSCO,8,4,5105,홍보 도우미 및 판촉원,5323,홍보 도우미 및 판촉원
KSCO,8,4,5109,기타 영업원,5102,제품 및 광고 영업원
KSCO,8,4,5211,소규모 상점 경영 및 일선 관리 종사원,5211,소규모 상점 경영 및 일선 관리 종사원
KSCO,8,4,5212,상점 판매원,5212,상점 판매원
KSCO,8,4,5213,매표원 및 복권 판매원,5213,매표원 및 복권 판매원
KSCO,8,4,5214,매장 계산원 및 요금 정산원,5214,매장 계산원 및 요금 정산원
KSCO,8,4,5220,상품 대여원,5220,상품 대여원
KSCO,8,4,5311,단말기 및 통신 서비스 판매원,5311,단말기 및 통신 서비스 판매원
KSCO,8,4,5312,온라인 쇼핑 판매원,5312,온라인 쇼핑 판매원
KSCO,8,4,5313,텔레마케터,5313,텔레마케터
KSCO,8,4,5321,방문 판매원,5321,방문 판매원
KSCO,8,4,5322,노점 및 이동 판매원,5322,노점 및 이동 판매원
KSCO,8,4,6111,곡식작물 재배원,6111,곡식작물 재배원
KSCO,8,4,6112,채소 및 특용작물 재배원,6112,채소 및 특용작물 재배원
KSCO,8,4,6113,과수작물 재배원,6113,과수작물 재배원
KSCO,8,4,6121,원예작물 재배원,6121,원예작물 재배원
KSCO,8,4,6122,조경원,6122,조경원
KSCO,8,4,6131,낙농 관련 종사원,6131,낙농업 관련 종사원
KSCO,8,4,6132,한우 및 육우 사육원,6132,가축 사육 종사원
KSCO,8,4,6133,돼지 사육원,6132,가축 사육 종사원
KSCO,8,4,6134,가금 사육원,6132,가축 사육 종사원
KSCO,8,4,6139,기타 축산 및 사육 관련 종사원,6139,기타 사육 관련 종사원
KSCO,8,4,6139,기타 축산 및 사육 관련 종사원,6132,가축 사육 종사원
KSCO,8,4,6201,조림ㆍ산림 경영인 및 벌목원,6201,조림·산림경영인 및 벌목원
KSCO,8,4,6209,기타 임업 관련 종사원,6209,임산물 채취 및 기타 임업 관련 종사원
KSCO,8,4,6301,양식원,6301,양식원
KSCO,8,4,6302,어부 및 해녀,6302,어부 및 해녀
KSCO,8,4,7101,제빵사 및 제과원,7101,제빵사 및 제과원
KSCO,8,4,7102,떡 제조원,7102,떡 제조원
KSCO,8,4,7103,정육 가공원 및 도축원,7103,정육가공원 및 도축원
KSCO,8,4,7104,식품 및 담배 등급원,7104,식품 및 담배 등급원
KSCO,8,4,7105,김치 및 밑반찬 제조 종사원,7105,김치 및 밑반찬 제조 종사원
KSCO,8,4,7106,도시락 제조원,7109,기타 식품가공 관련 종사원
KSCO,8,4,7109,기타 식품 가공 관련 기능 종사원,7109,기타 식품가공 관련 종사원
KSCO,8,4,7211,패턴사,7211,패턴사
KSCO,8,4,7212,재단사,7212,재단사
KSCO,8,4,7213,재봉사,7213,재봉사
KSCO,8,4,7214,제화원,7214,제화원
KSCO,8,4,7219,기타 섬유 및 가죽 관련 기능 종사원,7219,기타 섬유 및 가죽 관련 기능 종사원
KSCO,8,4,7221,한복 제조원,7221,한복 제조원
KSCO,8,4,7222,양장 및 양복 제조원,7222,양장 및 양복 제조원
KSCO,8,4,7223,모피 및 가죽 의복 제조원,7223,모피 및 가죽 의복 제조원
KSCO,8,4,7224,의복ㆍ가죽 및 모피 수선원,7224,의복·가죽 및 모피 수선원
